totalTickets,eventdate,distance,atm
0,4/28/2013,977.18,AZ1200
0,4/27/2013,977.18,AZ1200
0,4/10/2013,977.18,AZ1200
0,5/1/2013,977.18,AZ1200
0,5/2/2013,977.18,AZ1200
425,11/6/2013,833.91,AZ1200
0,5/10/2013,977.18,AZ1200
988,7/7/2013,977.18,AZ1200
765,9/4/2013,977.18,AZ1200
811,9/14/2013,977.18,AZ1200
883,9/18/2013,977.18,AZ1200
845,7/13/2013,977.18,AZ1200
820,8/10/2013,977.18,AZ1200
823,8/28/2013,977.18,AZ1200
831,8/14/2013,977.18,AZ1200
941,7/7/2013,977.18,AZ1200
959,7/10/2013,977.18,AZ1200
1064,6/9/2013,977.18,AZ1200
832,6/18/2013,977.18,AZ1200
952,7/11/2013,977.18,AZ1200
855,6/19/2013,977.18,AZ1200
936,7/9/2013,977.18,AZ1200
843,7/12/2013,977.18,AZ1200
810,6/19/2013,977.18,AZ1200
852,6/22/2013,977.18,AZ1200
559,8/31/2013,833.91,AZ1200
877,6/22/2013,977.18,AZ1200
417,12/9/2013,833.91,AZ1200
876,6/23/2013,977.18,AZ1200
0,5/11/2013,1877.86,AZ1200
10,5/13/2013,1877.86,AZ1200
14,5/16/2013,1877.86,AZ1200
9,5/12/2013,1877.86,AZ1200
6,5/17/2013,1877.86,AZ1200
8,5/12/2013,1877.86,AZ1200
43,5/12/2013,833.91,AZ1200
855,8/7/2013,977.18,AZ1200
849,7/27/2013,977.18,AZ1200
922,5/25/2013,977.18,AZ1200
1093,8/11/2013,977.18,AZ1200
1029,7/6/2013,977.18,AZ1200
875,5/15/2013,977.18,AZ1200
934,7/23/2013,977.18,AZ1200
954,7/24/2013,977.18,AZ1200
972,7/25/2013,977.18,AZ1200
329,5/31/2013,833.91,AZ1200
1038,5/26/2013,977.18,AZ1200
880,5/15/2013,977.18,AZ1200
1136,6/8/2013,977.18,AZ1200
1041,5/28/2013,977.18,AZ1200
454,5/11/2013,977.18,AZ1200
726,5/14/2013,977.18,AZ1200
996,5/27/2013,977.18,AZ1200
1847,6/9/2013,977.18,AZ1200
743,5/12/2013,977.18,AZ1200
345,10/10/2013,833.91,AZ1200
1259,8/1/2013,833.91,AZ1200
1007,5/26/2013,977.18,AZ1200
876,5/12/2013,977.18,AZ1200
0,5/27/2013,2507.55,AZ1201
0,4/21/2013,2507.55,AZ1201
0,6/2/2013,2507.55,AZ1201
7,5/18/2013,1714.64,AZ1321
0,4/26/2013,2978.7,AZ1321
0,4/28/2013,2978.7,AZ1321
2,7/17/2013,2978.7,AZ1321
8,8/16/2013,2978.7,AZ1321
68,8/10/2013,2978.7,AZ1321
15,7/10/2013,1714.64,AZ1321
0,6/3/2013,2784.82,AZ1369
0,4/27/2013,2784.82,AZ1369
0,4/19/2013,2784.82,AZ1369
8,11/6/2013,2195.84,AZ1399
8,11/16/2013,2195.84,AZ1399
8,11/11/2013,2195.84,AZ1399
8,11/14/2013,2195.84,AZ1399
8,10/27/2013,2195.84,AZ1399
13,11/2/2013,2195.84,AZ1399
14,11/4/2013,2195.84,AZ1399
8,11/7/2013,2195.84,AZ1399
8,11/1/2013,2195.84,AZ1399
8,10/28/2013,2195.84,AZ1399
8,11/18/2013,2195.84,AZ1399
8,10/31/2013,2195.84,AZ1399
8,11/9/2013,2195.84,AZ1399
8,11/3/2013,2195.84,AZ1399
8,11/10/2013,2195.84,AZ1399
8,10/26/2013,2195.84,AZ1399
8,11/10/2013,2195.84,AZ1399
16,10/23/2013,2195.84,AZ1399
8,10/27/2013,2195.84,AZ1399
8,11/3/2013,2195.84,AZ1399
8,11/2/2013,2195.84,AZ1399
13,11/9/2013,2195.84,AZ1399
13,11/16/2013,2195.84,AZ1399
8,11/17/2013,2195.84,AZ1399
8,11/13/2013,2195.84,AZ1399
8,10/30/2013,2195.84,AZ1399
8,10/25/2013,2195.84,AZ1399
8,11/15/2013,2195.84,AZ1399
8,11/17/2013,2195.84,AZ1399
8,10/24/2013,2195.84,AZ1399
8,11/8/2013,2195.84,AZ1399
21,10/26/2013,2195.84,AZ1399
0,4/26/2013,2195.84,AZ1399
0,5/6/2013,2195.84,AZ1399
0,5/5/2013,2195.84,AZ1399
4,6/30/2013,2195.84,AZ1399
0,5/1/2013,2195.84,AZ1399
0,5/3/2013,2195.84,AZ1399
0,5/4/2013,2195.84,AZ1399
0,5/5/2013,2195.84,AZ1399
6,6/29/2013,2195.84,AZ1399
4,7/1/2013,2195.84,AZ1399
20,6/30/2013,2195.84,AZ1399
35,6/27/2013,2195.84,AZ1399
0,5/4/2013,2195.84,AZ1399
45,6/26/2013,2195.84,AZ1399
51,6/28/2013,2195.84,AZ1399
59,6/29/2013,2195.84,AZ1399
0,5/2/2013,2195.84,AZ1399
753,11/30/2013,2284.9,AZ1399
735,10/19/2013,2284.9,AZ1399
2,9/5/2013,2284.9,AZ1399
634,9/14/2013,2284.9,AZ1399
715,9/28/2013,2284.9,AZ1399
499,9/5/2013,2284.9,AZ1399
751,10/12/2013,2284.9,AZ1399
728,11/16/2013,2284.9,AZ1399
0,10/20/2013,1625.71,AZ1443
0,4/19/2013,2610.22,AZ1443
0,4/18/2013,1625.71,AZ1443
36,5/19/2013,833.91,AZ1443
912,9/1/2013,977.18,AZ1443
812,9/2/2013,977.18,AZ1443
1015,9/1/2013,977.18,AZ1443
820,8/13/2013,977.18,AZ1443
833,9/19/2013,977.18,AZ1443
816,9/29/2013,977.18,AZ1443
809,9/28/2013,977.18,AZ1443
754,9/4/2013,977.18,AZ1443
850,9/15/2013,977.18,AZ1443
798,9/15/2013,977.18,AZ1443
772,9/29/2013,977.18,AZ1443
0,4/26/2013,977.18,AZ1443
0,4/14/2013,977.18,AZ1443
0,4/14/2013,977.18,AZ1443
0,4/13/2013,977.18,AZ1443
0,4/28/2013,977.18,AZ1443
0,4/30/2013,977.18,AZ1443
916,7/14/2013,977.18,AZ1443
903,8/8/2013,977.18,AZ1443
848,7/14/2013,977.18,AZ1443
938,7/26/2013,977.18,AZ1443
12,5/18/2013,1877.86,AZ1443
0,5/4/2013,1877.86,AZ1443
6,5/18/2013,1877.86,AZ1443
0,5/20/2013,1877.86,AZ1443
6,5/19/2013,1877.86,AZ1443
0,5/6/2013,1877.86,AZ1443
0,5/9/2013,1877.86,AZ1443
0,5/10/2013,1877.86,AZ1443
0,5/2/2013,1877.86,AZ1443
0,5/5/2013,1877.86,AZ1443
15,5/19/2013,1877.86,AZ1443
0,5/3/2013,1877.86,AZ1443
0,5/5/2013,1877.86,AZ1443
0,5/16/2013,1877.86,AZ1443
6,5/19/2013,1625.71,AZ1443
42,6/30/2013,833.91,AZ1443
64,6/29/2013,833.91,AZ1443
50,6/29/2013,833.91,AZ1443
47,6/30/2013,833.91,AZ1443
65,6/30/2013,833.91,AZ1443
0,7/1/2013,833.91,AZ1443
0,6/27/2013,833.91,AZ1443
0,6/27/2013,833.91,AZ1443
5,6/29/2013,833.91,AZ1443
0,6/28/2013,833.91,AZ1443
26,6/9/2013,1088.63,AZ1443
43,1/12/2014,977.18,AZ1443
0,11/23/2013,833.91,AZ1443
144,12/3/2013,833.91,AZ1443
45,8/10/2013,833.91,AZ1443
45,8/24/2013,833.91,AZ1443
45,8/4/2013,833.91,AZ1443
102,5/27/2013,833.91,AZ1443
45,7/10/2013,833.91,AZ1443
41,6/20/2013,833.91,AZ1443
41,9/14/2013,833.91,AZ1443
45,9/7/2013,833.91,AZ1443
41,9/1/2013,833.91,AZ1443
45,8/7/2013,833.91,AZ1443
45,8/11/2013,833.91,AZ1443
45,8/15/2013,833.91,AZ1443
41,7/21/2013,833.91,AZ1443
45,6/22/2013,833.91,AZ1443
83,6/15/2013,833.91,AZ1443
43,7/14/2013,833.91,AZ1443
45,7/3/2013,833.91,AZ1443
23,6/16/2013,833.91,AZ1443
44,5/26/2013,833.91,AZ1443
0,4/22/2013,833.91,AZ1443
0,4/21/2013,833.91,AZ1443
0,4/28/2013,833.91,AZ1443
10,7/21/2013,833.91,AZ1443
8,7/14/2013,833.91,AZ1443
78,7/11/2013,1088.63,AZ1443
2,6/7/2013,1088.63,AZ1443
2,6/8/2013,1088.63,AZ1443
826,9/17/2013,977.18,AZ1443
830,9/19/2013,977.18,AZ1443
849,8/29/2013,977.18,AZ1443
1010,8/31/2013,977.18,AZ1443
833,8/11/2013,977.18,AZ1443
877,7/28/2013,977.18,AZ1443
911,7/28/2013,977.18,AZ1443
796,8/14/2013,977.18,AZ1443
831,8/27/2013,977.18,AZ1443
0,4/28/2013,977.18,AZ1443
0,4/27/2013,977.18,AZ1443
0,4/10/2013,977.18,AZ1443
0,5/1/2013,977.18,AZ1443
0,5/2/2013,977.18,AZ1443
425,11/6/2013,833.91,AZ1443
0,5/10/2013,977.18,AZ1443
988,7/7/2013,977.18,AZ1443
765,9/4/2013,977.18,AZ1443
811,9/14/2013,977.18,AZ1443
883,9/18/2013,977.18,AZ1443
845,7/13/2013,977.18,AZ1443
820,8/10/2013,977.18,AZ1443
823,8/28/2013,977.18,AZ1443
831,8/14/2013,977.18,AZ1443
941,7/7/2013,977.18,AZ1443
959,7/10/2013,977.18,AZ1443
1064,6/9/2013,977.18,AZ1443
832,6/18/2013,977.18,AZ1443
952,7/11/2013,977.18,AZ1443
855,6/19/2013,977.18,AZ1443
936,7/9/2013,977.18,AZ1443
843,7/12/2013,977.18,AZ1443
810,6/19/2013,977.18,AZ1443
852,6/22/2013,977.18,AZ1443
559,8/31/2013,833.91,AZ1443
877,6/22/2013,977.18,AZ1443
417,12/9/2013,833.91,AZ1443
876,6/23/2013,977.18,AZ1443
0,5/11/2013,1877.86,AZ1443
10,5/13/2013,1877.86,AZ1443
14,5/16/2013,1877.86,AZ1443
9,5/12/2013,1877.86,AZ1443
6,5/17/2013,1877.86,AZ1443
8,5/12/2013,1877.86,AZ1443
43,5/12/2013,833.91,AZ1443
855,8/7/2013,977.18,AZ1443
849,7/27/2013,977.18,AZ1443
922,5/25/2013,977.18,AZ1443
1093,8/11/2013,977.18,AZ1443
1029,7/6/2013,977.18,AZ1443
875,5/15/2013,977.18,AZ1443
934,7/23/2013,977.18,AZ1443
954,7/24/2013,977.18,AZ1443
972,7/25/2013,977.18,AZ1443
329,5/31/2013,833.91,AZ1443
1038,5/26/2013,977.18,AZ1443
880,5/15/2013,977.18,AZ1443
1136,6/8/2013,977.18,AZ1443
1041,5/28/2013,977.18,AZ1443
454,5/11/2013,977.18,AZ1443
726,5/14/2013,977.18,AZ1443
996,5/27/2013,977.18,AZ1443
1847,6/9/2013,977.18,AZ1443
743,5/12/2013,977.18,AZ1443
345,10/10/2013,833.91,AZ1443
1259,8/1/2013,833.91,AZ1443
1007,5/26/2013,977.18,AZ1443
876,5/12/2013,977.18,AZ1443
0,10/20/2013,1625.71,AZ1444
0,4/19/2013,2610.22,AZ1444
0,4/18/2013,1625.71,AZ1444
36,5/19/2013,833.91,AZ1444
912,9/1/2013,977.18,AZ1444
812,9/2/2013,977.18,AZ1444
1015,9/1/2013,977.18,AZ1444
820,8/13/2013,977.18,AZ1444
833,9/19/2013,977.18,AZ1444
816,9/29/2013,977.18,AZ1444
809,9/28/2013,977.18,AZ1444
754,9/4/2013,977.18,AZ1444
850,9/15/2013,977.18,AZ1444
798,9/15/2013,977.18,AZ1444
772,9/29/2013,977.18,AZ1444
0,4/26/2013,977.18,AZ1444
0,4/14/2013,977.18,AZ1444
0,4/14/2013,977.18,AZ1444
0,4/13/2013,977.18,AZ1444
0,4/28/2013,977.18,AZ1444
0,4/30/2013,977.18,AZ1444
916,7/14/2013,977.18,AZ1444
903,8/8/2013,977.18,AZ1444
848,7/14/2013,977.18,AZ1444
938,7/26/2013,977.18,AZ1444
12,5/18/2013,1877.86,AZ1444
0,5/4/2013,1877.86,AZ1444
6,5/18/2013,1877.86,AZ1444
0,5/20/2013,1877.86,AZ1444
6,5/19/2013,1877.86,AZ1444
0,5/6/2013,1877.86,AZ1444
0,5/9/2013,1877.86,AZ1444
0,5/10/2013,1877.86,AZ1444
0,5/2/2013,1877.86,AZ1444
0,5/5/2013,1877.86,AZ1444
15,5/19/2013,1877.86,AZ1444
0,5/3/2013,1877.86,AZ1444
0,5/5/2013,1877.86,AZ1444
0,5/16/2013,1877.86,AZ1444
6,5/19/2013,1625.71,AZ1444
42,6/30/2013,833.91,AZ1444
64,6/29/2013,833.91,AZ1444
50,6/29/2013,833.91,AZ1444
47,6/30/2013,833.91,AZ1444
65,6/30/2013,833.91,AZ1444
0,7/1/2013,833.91,AZ1444
0,6/27/2013,833.91,AZ1444
0,6/27/2013,833.91,AZ1444
5,6/29/2013,833.91,AZ1444
0,6/28/2013,833.91,AZ1444
26,6/9/2013,1088.63,AZ1444
43,1/12/2014,977.18,AZ1444
0,11/23/2013,833.91,AZ1444
144,12/3/2013,833.91,AZ1444
45,8/10/2013,833.91,AZ1444
45,8/24/2013,833.91,AZ1444
45,8/4/2013,833.91,AZ1444
102,5/27/2013,833.91,AZ1444
45,7/10/2013,833.91,AZ1444
41,6/20/2013,833.91,AZ1444
41,9/14/2013,833.91,AZ1444
45,9/7/2013,833.91,AZ1444
41,9/1/2013,833.91,AZ1444
45,8/7/2013,833.91,AZ1444
45,8/11/2013,833.91,AZ1444
45,8/15/2013,833.91,AZ1444
41,7/21/2013,833.91,AZ1444
45,6/22/2013,833.91,AZ1444
83,6/15/2013,833.91,AZ1444
43,7/14/2013,833.91,AZ1444
45,7/3/2013,833.91,AZ1444
23,6/16/2013,833.91,AZ1444
44,5/26/2013,833.91,AZ1444
0,4/22/2013,833.91,AZ1444
0,4/21/2013,833.91,AZ1444
0,4/28/2013,833.91,AZ1444
10,7/21/2013,833.91,AZ1444
8,7/14/2013,833.91,AZ1444
78,7/11/2013,1088.63,AZ1444
2,6/7/2013,1088.63,AZ1444
2,6/8/2013,1088.63,AZ1444
826,9/17/2013,977.18,AZ1444
830,9/19/2013,977.18,AZ1444
849,8/29/2013,977.18,AZ1444
1010,8/31/2013,977.18,AZ1444
833,8/11/2013,977.18,AZ1444
877,7/28/2013,977.18,AZ1444
911,7/28/2013,977.18,AZ1444
796,8/14/2013,977.18,AZ1444
831,8/27/2013,977.18,AZ1444
0,4/28/2013,977.18,AZ1444
0,4/27/2013,977.18,AZ1444
0,4/10/2013,977.18,AZ1444
0,5/1/2013,977.18,AZ1444
0,5/2/2013,977.18,AZ1444
425,11/6/2013,833.91,AZ1444
0,5/10/2013,977.18,AZ1444
988,7/7/2013,977.18,AZ1444
765,9/4/2013,977.18,AZ1444
811,9/14/2013,977.18,AZ1444
883,9/18/2013,977.18,AZ1444
845,7/13/2013,977.18,AZ1444
820,8/10/2013,977.18,AZ1444
823,8/28/2013,977.18,AZ1444
831,8/14/2013,977.18,AZ1444
941,7/7/2013,977.18,AZ1444
959,7/10/2013,977.18,AZ1444
1064,6/9/2013,977.18,AZ1444
832,6/18/2013,977.18,AZ1444
952,7/11/2013,977.18,AZ1444
855,6/19/2013,977.18,AZ1444
936,7/9/2013,977.18,AZ1444
843,7/12/2013,977.18,AZ1444
810,6/19/2013,977.18,AZ1444
852,6/22/2013,977.18,AZ1444
559,8/31/2013,833.91,AZ1444
877,6/22/2013,977.18,AZ1444
417,12/9/2013,833.91,AZ1444
876,6/23/2013,977.18,AZ1444
0,5/11/2013,1877.86,AZ1444
10,5/13/2013,1877.86,AZ1444
14,5/16/2013,1877.86,AZ1444
9,5/12/2013,1877.86,AZ1444
6,5/17/2013,1877.86,AZ1444
8,5/12/2013,1877.86,AZ1444
43,5/12/2013,833.91,AZ1444
855,8/7/2013,977.18,AZ1444
849,7/27/2013,977.18,AZ1444
922,5/25/2013,977.18,AZ1444
1093,8/11/2013,977.18,AZ1444
1029,7/6/2013,977.18,AZ1444
875,5/15/2013,977.18,AZ1444
934,7/23/2013,977.18,AZ1444
954,7/24/2013,977.18,AZ1444
972,7/25/2013,977.18,AZ1444
329,5/31/2013,833.91,AZ1444
1038,5/26/2013,977.18,AZ1444
880,5/15/2013,977.18,AZ1444
1136,6/8/2013,977.18,AZ1444
1041,5/28/2013,977.18,AZ1444
454,5/11/2013,977.18,AZ1444
726,5/14/2013,977.18,AZ1444
996,5/27/2013,977.18,AZ1444
1847,6/9/2013,977.18,AZ1444
743,5/12/2013,977.18,AZ1444
345,10/10/2013,833.91,AZ1444
1259,8/1/2013,833.91,AZ1444
1007,5/26/2013,977.18,AZ1444
876,5/12/2013,977.18,AZ1444
0,10/20/2013,1625.71,AZ1445
0,4/19/2013,2610.22,AZ1445
0,4/18/2013,1625.71,AZ1445
36,5/19/2013,833.91,AZ1445
912,9/1/2013,977.18,AZ1445
812,9/2/2013,977.18,AZ1445
1015,9/1/2013,977.18,AZ1445
820,8/13/2013,977.18,AZ1445
833,9/19/2013,977.18,AZ1445
816,9/29/2013,977.18,AZ1445
809,9/28/2013,977.18,AZ1445
754,9/4/2013,977.18,AZ1445
850,9/15/2013,977.18,AZ1445
798,9/15/2013,977.18,AZ1445
772,9/29/2013,977.18,AZ1445
0,4/26/2013,977.18,AZ1445
0,4/14/2013,977.18,AZ1445
0,4/14/2013,977.18,AZ1445
0,4/13/2013,977.18,AZ1445
0,4/28/2013,977.18,AZ1445
0,4/30/2013,977.18,AZ1445
916,7/14/2013,977.18,AZ1445
903,8/8/2013,977.18,AZ1445
848,7/14/2013,977.18,AZ1445
938,7/26/2013,977.18,AZ1445
12,5/18/2013,1877.86,AZ1445
0,5/4/2013,1877.86,AZ1445
6,5/18/2013,1877.86,AZ1445
0,5/20/2013,1877.86,AZ1445
6,5/19/2013,1877.86,AZ1445
0,5/6/2013,1877.86,AZ1445
0,5/9/2013,1877.86,AZ1445
0,5/10/2013,1877.86,AZ1445
0,5/2/2013,1877.86,AZ1445
0,5/5/2013,1877.86,AZ1445
15,5/19/2013,1877.86,AZ1445
0,5/3/2013,1877.86,AZ1445
0,5/5/2013,1877.86,AZ1445
0,5/16/2013,1877.86,AZ1445
6,5/19/2013,1625.71,AZ1445
42,6/30/2013,833.91,AZ1445
64,6/29/2013,833.91,AZ1445
50,6/29/2013,833.91,AZ1445
47,6/30/2013,833.91,AZ1445
65,6/30/2013,833.91,AZ1445
0,7/1/2013,833.91,AZ1445
0,6/27/2013,833.91,AZ1445
0,6/27/2013,833.91,AZ1445
5,6/29/2013,833.91,AZ1445
0,6/28/2013,833.91,AZ1445
26,6/9/2013,1088.63,AZ1445
43,1/12/2014,977.18,AZ1445
0,11/23/2013,833.91,AZ1445
144,12/3/2013,833.91,AZ1445
45,8/10/2013,833.91,AZ1445
45,8/24/2013,833.91,AZ1445
45,8/4/2013,833.91,AZ1445
102,5/27/2013,833.91,AZ1445
45,7/10/2013,833.91,AZ1445
41,6/20/2013,833.91,AZ1445
41,9/14/2013,833.91,AZ1445
45,9/7/2013,833.91,AZ1445
41,9/1/2013,833.91,AZ1445
45,8/7/2013,833.91,AZ1445
45,8/11/2013,833.91,AZ1445
45,8/15/2013,833.91,AZ1445
41,7/21/2013,833.91,AZ1445
45,6/22/2013,833.91,AZ1445
83,6/15/2013,833.91,AZ1445
43,7/14/2013,833.91,AZ1445
45,7/3/2013,833.91,AZ1445
23,6/16/2013,833.91,AZ1445
44,5/26/2013,833.91,AZ1445
0,4/22/2013,833.91,AZ1445
0,4/21/2013,833.91,AZ1445
0,4/28/2013,833.91,AZ1445
10,7/21/2013,833.91,AZ1445
8,7/14/2013,833.91,AZ1445
78,7/11/2013,1088.63,AZ1445
2,6/7/2013,1088.63,AZ1445
2,6/8/2013,1088.63,AZ1445
826,9/17/2013,977.18,AZ1445
830,9/19/2013,977.18,AZ1445
849,8/29/2013,977.18,AZ1445
1010,8/31/2013,977.18,AZ1445
833,8/11/2013,977.18,AZ1445
877,7/28/2013,977.18,AZ1445
911,7/28/2013,977.18,AZ1445
796,8/14/2013,977.18,AZ1445
831,8/27/2013,977.18,AZ1445
0,4/28/2013,977.18,AZ1445
0,4/27/2013,977.18,AZ1445
0,4/10/2013,977.18,AZ1445
0,5/1/2013,977.18,AZ1445
0,5/2/2013,977.18,AZ1445
425,11/6/2013,833.91,AZ1445
0,5/10/2013,977.18,AZ1445
988,7/7/2013,977.18,AZ1445
765,9/4/2013,977.18,AZ1445
811,9/14/2013,977.18,AZ1445
883,9/18/2013,977.18,AZ1445
845,7/13/2013,977.18,AZ1445
820,8/10/2013,977.18,AZ1445
823,8/28/2013,977.18,AZ1445
831,8/14/2013,977.18,AZ1445
941,7/7/2013,977.18,AZ1445
959,7/10/2013,977.18,AZ1445
1064,6/9/2013,977.18,AZ1445
832,6/18/2013,977.18,AZ1445
952,7/11/2013,977.18,AZ1445
855,6/19/2013,977.18,AZ1445
936,7/9/2013,977.18,AZ1445
843,7/12/2013,977.18,AZ1445
810,6/19/2013,977.18,AZ1445
852,6/22/2013,977.18,AZ1445
559,8/31/2013,833.91,AZ1445
877,6/22/2013,977.18,AZ1445
417,12/9/2013,833.91,AZ1445
876,6/23/2013,977.18,AZ1445
0,5/11/2013,1877.86,AZ1445
10,5/13/2013,1877.86,AZ1445
14,5/16/2013,1877.86,AZ1445
9,5/12/2013,1877.86,AZ1445
6,5/17/2013,1877.86,AZ1445
8,5/12/2013,1877.86,AZ1445
43,5/12/2013,833.91,AZ1445
855,8/7/2013,977.18,AZ1445
849,7/27/2013,977.18,AZ1445
922,5/25/2013,977.18,AZ1445
1093,8/11/2013,977.18,AZ1445
1029,7/6/2013,977.18,AZ1445
875,5/15/2013,977.18,AZ1445
934,7/23/2013,977.18,AZ1445
954,7/24/2013,977.18,AZ1445
972,7/25/2013,977.18,AZ1445
329,5/31/2013,833.91,AZ1445
1038,5/26/2013,977.18,AZ1445
880,5/15/2013,977.18,AZ1445
1136,6/8/2013,977.18,AZ1445
1041,5/28/2013,977.18,AZ1445
454,5/11/2013,977.18,AZ1445
726,5/14/2013,977.18,AZ1445
996,5/27/2013,977.18,AZ1445
1847,6/9/2013,977.18,AZ1445
743,5/12/2013,977.18,AZ1445
345,10/10/2013,833.91,AZ1445
1259,8/1/2013,833.91,AZ1445
1007,5/26/2013,977.18,AZ1445
876,5/12/2013,977.18,AZ1445
0,10/20/2013,1625.71,AZ1446
0,4/19/2013,2610.22,AZ1446
0,4/18/2013,1625.71,AZ1446
36,5/19/2013,833.91,AZ1446
912,9/1/2013,977.18,AZ1446
812,9/2/2013,977.18,AZ1446
1015,9/1/2013,977.18,AZ1446
820,8/13/2013,977.18,AZ1446
833,9/19/2013,977.18,AZ1446
816,9/29/2013,977.18,AZ1446
809,9/28/2013,977.18,AZ1446
754,9/4/2013,977.18,AZ1446
850,9/15/2013,977.18,AZ1446
798,9/15/2013,977.18,AZ1446
772,9/29/2013,977.18,AZ1446
0,4/26/2013,977.18,AZ1446
0,4/14/2013,977.18,AZ1446
0,4/14/2013,977.18,AZ1446
0,4/13/2013,977.18,AZ1446
0,4/28/2013,977.18,AZ1446
0,4/30/2013,977.18,AZ1446
916,7/14/2013,977.18,AZ1446
903,8/8/2013,977.18,AZ1446
848,7/14/2013,977.18,AZ1446
938,7/26/2013,977.18,AZ1446
12,5/18/2013,1877.86,AZ1446
0,5/4/2013,1877.86,AZ1446
6,5/18/2013,1877.86,AZ1446
0,5/20/2013,1877.86,AZ1446
6,5/19/2013,1877.86,AZ1446
0,5/6/2013,1877.86,AZ1446
0,5/9/2013,1877.86,AZ1446
0,5/10/2013,1877.86,AZ1446
0,5/2/2013,1877.86,AZ1446
0,5/5/2013,1877.86,AZ1446
15,5/19/2013,1877.86,AZ1446
0,5/3/2013,1877.86,AZ1446
0,5/5/2013,1877.86,AZ1446
0,5/16/2013,1877.86,AZ1446
6,5/19/2013,1625.71,AZ1446
42,6/30/2013,833.91,AZ1446
64,6/29/2013,833.91,AZ1446
50,6/29/2013,833.91,AZ1446
47,6/30/2013,833.91,AZ1446
65,6/30/2013,833.91,AZ1446
0,7/1/2013,833.91,AZ1446
0,6/27/2013,833.91,AZ1446
0,6/27/2013,833.91,AZ1446
5,6/29/2013,833.91,AZ1446
0,6/28/2013,833.91,AZ1446
26,6/9/2013,1088.63,AZ1446
43,1/12/2014,977.18,AZ1446
0,11/23/2013,833.91,AZ1446
144,12/3/2013,833.91,AZ1446
45,8/10/2013,833.91,AZ1446
45,8/24/2013,833.91,AZ1446
45,8/4/2013,833.91,AZ1446
102,5/27/2013,833.91,AZ1446
45,7/10/2013,833.91,AZ1446
41,6/20/2013,833.91,AZ1446
41,9/14/2013,833.91,AZ1446
45,9/7/2013,833.91,AZ1446
41,9/1/2013,833.91,AZ1446
45,8/7/2013,833.91,AZ1446
45,8/11/2013,833.91,AZ1446
45,8/15/2013,833.91,AZ1446
41,7/21/2013,833.91,AZ1446
45,6/22/2013,833.91,AZ1446
83,6/15/2013,833.91,AZ1446
43,7/14/2013,833.91,AZ1446
45,7/3/2013,833.91,AZ1446
23,6/16/2013,833.91,AZ1446
44,5/26/2013,833.91,AZ1446
0,4/22/2013,833.91,AZ1446
0,4/21/2013,833.91,AZ1446
0,4/28/2013,833.91,AZ1446
10,7/21/2013,833.91,AZ1446
8,7/14/2013,833.91,AZ1446
78,7/11/2013,1088.63,AZ1446
2,6/7/2013,1088.63,AZ1446
2,6/8/2013,1088.63,AZ1446
826,9/17/2013,977.18,AZ1446
830,9/19/2013,977.18,AZ1446
849,8/29/2013,977.18,AZ1446
1010,8/31/2013,977.18,AZ1446
833,8/11/2013,977.18,AZ1446
877,7/28/2013,977.18,AZ1446
911,7/28/2013,977.18,AZ1446
796,8/14/2013,977.18,AZ1446
831,8/27/2013,977.18,AZ1446
0,4/28/2013,977.18,AZ1446
0,4/27/2013,977.18,AZ1446
0,4/10/2013,977.18,AZ1446
0,5/1/2013,977.18,AZ1446
0,5/2/2013,977.18,AZ1446
425,11/6/2013,833.91,AZ1446
0,5/10/2013,977.18,AZ1446
988,7/7/2013,977.18,AZ1446
765,9/4/2013,977.18,AZ1446
811,9/14/2013,977.18,AZ1446
883,9/18/2013,977.18,AZ1446
845,7/13/2013,977.18,AZ1446
820,8/10/2013,977.18,AZ1446
823,8/28/2013,977.18,AZ1446
831,8/14/2013,977.18,AZ1446
941,7/7/2013,977.18,AZ1446
959,7/10/2013,977.18,AZ1446
1064,6/9/2013,977.18,AZ1446
832,6/18/2013,977.18,AZ1446
952,7/11/2013,977.18,AZ1446
855,6/19/2013,977.18,AZ1446
936,7/9/2013,977.18,AZ1446
843,7/12/2013,977.18,AZ1446
810,6/19/2013,977.18,AZ1446
852,6/22/2013,977.18,AZ1446
559,8/31/2013,833.91,AZ1446
877,6/22/2013,977.18,AZ1446
417,12/9/2013,833.91,AZ1446
876,6/23/2013,977.18,AZ1446
0,5/11/2013,1877.86,AZ1446
10,5/13/2013,1877.86,AZ1446
14,5/16/2013,1877.86,AZ1446
9,5/12/2013,1877.86,AZ1446
6,5/17/2013,1877.86,AZ1446
8,5/12/2013,1877.86,AZ1446
43,5/12/2013,833.91,AZ1446
855,8/7/2013,977.18,AZ1446
849,7/27/2013,977.18,AZ1446
922,5/25/2013,977.18,AZ1446
1093,8/11/2013,977.18,AZ1446
1029,7/6/2013,977.18,AZ1446
875,5/15/2013,977.18,AZ1446
934,7/23/2013,977.18,AZ1446
954,7/24/2013,977.18,AZ1446
972,7/25/2013,977.18,AZ1446
329,5/31/2013,833.91,AZ1446
1038,5/26/2013,977.18,AZ1446
880,5/15/2013,977.18,AZ1446
1136,6/8/2013,977.18,AZ1446
1041,5/28/2013,977.18,AZ1446
454,5/11/2013,977.18,AZ1446
726,5/14/2013,977.18,AZ1446
996,5/27/2013,977.18,AZ1446
1847,6/9/2013,977.18,AZ1446
743,5/12/2013,977.18,AZ1446
345,10/10/2013,833.91,AZ1446
1259,8/1/2013,833.91,AZ1446
